年,週,分區,區累積雨量,區平均雨量,區雨量標準差,區雨量最大值,區雨量最小值,區雨量全距,日溫度標準差,日最高溫度,日最低溫度,日溫差,週溫度標準差,區週平均溫度,區週均溫1-5,區週均溫6-9,區週均溫10-13,區週均溫14-17,區週均溫18-24,區週溫度標準差,平均RH,平均風速,最大風速
2008,21,東區,69.00000000000001,2.8750000000000004,4.436141096278043,16.200000000000003,0.0,16.200000000000003,1.9985787946367897,32.85,19.85,9.879999999999999,1.7926046497581154,25.756686507936507,23.774571428571427,24.712261904761903,28.29952380952381,27.50059523809524,25.319727891156464,1.7866698201465079,79.95039682539682,1.829543650793651,6.33
2008,21,高屏區,287.79999999999995,11.991666666666665,15.165805836376338,47.599999999999994,0.0,47.599999999999994,1.8342544273982009,34.48,20.95,9.980000000000004,1.6136129582824927,27.433909846230154,25.749812499999997,26.431086309523806,29.710725446428572,29.05203794642857,26.98419642857143,1.5986252702695067,77.65074839451393,2.013521811532133,12.27
2008,22,中區,1583.6000000000004,65.98333333333335,63.30975381042192,242.80000000000004,0.0,242.80000000000004,1.5387728157349434,35.01,21.37,9.09,1.1151918613614067,26.82582671957672,25.646988095238093,26.085322420634924,27.95361111111111,28.204761904761906,26.658588435374153,1.0910979520606146,80.10195860386959,2.1852836053855373,7.6
2008,22,北區,1216.8,50.699999999999996,72.69418970860949,297.2,4.2,293.0,1.7069199844724032,33.98,19.31,10.79,1.2654023763851037,26.26336144179894,25.069472222222224,25.3584126984127,27.691309523809522,27.930773809523807,25.864475623582763,1.254800473579328,78.18318553540527,3.09816967638265,10.18
2008,22,南區,422.0,17.583333333333332,18.748395100396724,69.00000000000001,0.0,69.00000000000001,1.8286393234410672,34.18,22.08,7.850000000000001,1.5866258714304464,27.775525793650797,26.074518518518516,26.80646825396826,29.443842592592592,29.842023809523813,27.410098261526834,1.57606402899795,77.9970495178358,1.8839642003754904,6.7
2008,22,台北區,2229.6,92.89999999999999,147.80198268953134,530.0000000000001,3.6,526.4000000000001,2.037868589356153,36.64,15.65,13.530000000000001,1.6070039480708578,26.38770923520924,24.7444025974026,25.46315476190476,28.437048160173163,28.19121482683983,25.888191094619668,1.585931191384932,78.06861454499035,2.131009395887359,9.69
2008,22,東區,110.2,4.591666666666667,5.639759219857796,18.4,0.0,18.4,2.0713084254090526,34.94,22.22,11.379999999999999,1.7604943209943749,27.543640873015875,25.491190476190475,26.630357142857143,29.85416666666667,29.281309523809522,27.218299319727894,1.7476582104467915,79.39612698412698,1.7339930555555554,4.65
2008,22,高屏區,1332.2,55.50833333333333,48.25760509262103,182.6,5.6,177.0,1.6069898238060623,35.26,24.12,8.979999999999997,1.432638753851864,28.67484747023809,27.200898809523814,27.59660788690476,30.073406994047623,30.63670386904762,28.42356717687074,1.405651650222722,78.503741277828,1.9598092552990825,9.36
2008,23,中區,1588.4,66.18333333333334,45.73013150578327,193.79999999999998,9.200000000000001,184.6,1.5128854692737859,38.06,20.99,9.86,1.3501525421528913,26.127283399470898,24.606535714285712,25.005922619047617,27.443794642857142,27.842301587301588,26.122006802721092,1.328388112404516,81.27109748517881,1.547307384299101,5.75
2008,23,北區,736.6,30.691666666666666,22.995498929453408,74.6,4.8,69.8,1.4051117841921663,31.61,19.68,8.41,1.2027245989344622,25.112021329365078,23.71904761904762,24.267708333333335,26.506170634920636,26.548035714285714,24.972230725623582,1.1945038889102155,83.42938037865748,1.8268375884490344,7.21
2008,23,南區,1593.4,66.39166666666667,41.08313857730832,188.0,18.0,170.0,1.4752377922470492,33.53,22.24,8.559999999999999,1.2759517898648085,26.064332010582007,24.697396825396826,25.01440476190476,27.243333333333336,27.818968253968254,25.964308390022676,1.267302709696992,83.67488095238095,1.547883597883598,7.68
2008,23,台北區,1020.1999999999999,42.50833333333333,42.2803471322456,158.2,2.6000000000000005,155.6,1.7216704911382659,34.33,15.3,11.059999999999999,1.3988861265896038,25.66257440476191,24.12217748917749,24.54985930735931,27.22603896103896,27.37314935064935,25.527815398886826,1.3809244576271373,79.47538587581151,1.6878732104883423,7.02
2008,23,東區,508.20000000000005,21.175,19.485585530803558,82.4,3.0,79.4,1.7123275633136057,32.29,20.4,10.200000000000003,1.533855177281584,25.763095238095236,24.070761904761902,24.9675,27.78571428571429,27.461666666666666,25.300136054421774,1.5246256484264884,86.29438492063491,1.6226388888888887,6.39
2008,23,高屏區,5612.200000000001,233.8416666666667,243.03567803329094,942.0,17.2,924.8,1.3144045718879944,33.66,21.91,9.770000000000003,0.9843359462308754,26.70875992063492,25.562845238095235,25.87594494047619,27.830398065476192,27.745271577380954,26.7699362244898,0.9668162828379877,84.29913633682382,1.7904580287797032,9.64
2008,24,中區,1358.2,56.59166666666667,65.60269027268997,234.2,1.0,233.2,2.1063736409239704,40.91,20.37,14.009999999999998,1.6756661026630149,27.33605076058201,25.661484126984128,26.403501984126983,29.336463293650795,29.41562996031746,26.733630952380956,1.647273010963535,75.02142193775101,2.495637012335054,8.49
2008,24,北區,979.2,40.800000000000004,49.96294278937054,138.0,0.2,137.8,1.9615295113551083,33.58,21.17,9.100000000000001,1.4155007915553544,26.80405009920635,25.226595238095236,26.28116071428571,28.63258928571429,28.352574404761906,26.299846938775513,1.3986811359607383,76.89060766877033,2.883345943296997,10.28
2008,24,南區,1050.2,43.75833333333333,45.443628880153284,145.8,0.0,145.8,1.9811274141980166,34.01,23.44,9.029999999999998,1.6323152021196334,28.06562014991182,26.376091005291006,27.029589947089946,29.83475529100529,30.202031746031746,27.632702947845797,1.6221167152258176,75.49636863946178,2.4515535908396497,6.97
2008,24,台北區,1472.0,61.333333333333336,106.98547104393546,490.0,2.0,488.0,2.1001038544438617,37.15,18.06,12.389999999999997,1.6338320587372992,26.97550202922078,25.30004415584416,26.271451298701297,29.319181818181818,28.47077922077922,26.380882653061224,1.6026483056938827,79.06685688058748,1.9009411088275592,9.26
2008,24,東區,116.00000000000001,4.833333333333334,4.9048925589142875,16.2,0.0,16.2,1.8287717100372944,34.64,22.2,9.25,1.7082777397392774,27.473039021164016,25.540380952380957,26.517261904761906,29.734305555555554,29.19543650793651,27.123287981859413,1.7022526947200443,80.57400892857143,2.198436507936508,8.0
2008,24,高屏區,3071.6,127.98333333333333,91.81019961650877,346.79999999999995,19.2,327.59999999999997,1.546112205764354,34.04,23.74,9.099999999999998,1.2335323568651906,28.602314608134918,27.437306547619045,27.65696056547619,29.82111235119047,30.273065476190474,28.323494897959183,1.213968387773233,77.2346788931789,2.3287476545132795,8.98
2008,25,中區,170.60000000000002,7.108333333333334,12.809504510210434,45.8,0.0,45.8,2.130453322122207,34.6,22.13,11.320000000000004,2.0407100728524834,28.430094246031747,26.183214285714286,26.95699404761905,30.665059523809525,31.051904761904762,28.10147959183674,2.0343400535043017,73.1206498015873,2.351196213425129,9.93
2008,25,北區,693.4000000000001,28.89166666666667,47.48564924330267,133.6,0.0,133.6,2.1112260742842768,34.78,21.92,11.04,1.9842395886808786,27.758983134920637,25.645714285714284,26.576279761904765,30.279166666666672,30.043928571428573,27.198503401360547,1.9721613591750673,76.55144345238095,2.085023068464334,7.39
2008,25,南區,760.3999999999999,31.683333333333326,27.00298963587851,69.79999999999998,0.0,69.79999999999998,1.80845586632956,33.94,23.0,8.779999999999998,1.709507483086507,28.51065630511464,26.640755555555558,27.485439153439156,30.145269841269844,30.882575396825395,28.142690854119426,1.6991673300070294,75.42910300252659,2.330420023209354,10.66
2008,25,台北區,1301.6000000000001,54.23333333333334,82.36009305201296,252.80000000000004,0.0,252.80000000000004,2.2985024233126428,40.01,19.96,15.579999999999998,2.1296344065055397,28.2876636002886,26.04662077922078,27.054483225108225,31.19891774891775,30.504775432900438,27.662588126159555,2.10262864745786,77.2899513640131,1.9080161079378632,9.16
2008,25,東區,47.8,1.9916666666666665,3.341168328160293,12.999999999999998,0.0,12.999999999999998,2.0999147571432073,33.85,21.93,10.300000000000004,2.048465238285511,28.145376984126983,25.76647619047619,26.67904761904762,30.407142857142855,30.492857142857144,28.04863945578231,2.036489496697698,78.99146825396825,2.180654761904762,8.04
2008,25,高屏區,3866.3999999999996,161.1,103.91545058154354,416.2,2.8000000000000003,413.4,1.5561890748984766,35.18,23.23,10.8,1.458680647404418,28.92454476686508,27.257919642857143,27.96369047619048,30.48097023809524,30.74008556547619,28.737213010204083,1.4451061534869323,78.1107079432491,2.256858937334138,8.7
2008,26,中區,323.19999999999993,13.466666666666663,12.949355084383518,49.8,0.0,49.8,2.1482339422219976,36.51,23.31,10.750000000000004,1.9213878518645349,29.218163855820105,27.258928571428573,27.95874007936508,31.601934523809526,31.526006944444443,28.656366213151927,1.9098633961871119,70.64425953815261,2.958265818792009,8.77
2008,26,北區,261.8,10.908333333333333,17.970505223031836,70.2,0.0,70.2,1.9799217347127929,36.06,23.39,9.380000000000003,1.83056752061853,29.077475198412696,27.273904761904767,28.118769841269838,31.70731150793651,30.978988095238098,28.324229024943314,1.8201829953932878,72.33726639388672,2.8103459538135334,10.2
2008,26,南區,928.4,38.68333333333333,30.619284441510793,119.4,1.0,118.4,1.8934708000460598,35.88,24.34,8.32,1.684703484147631,28.73478240740741,26.989746031746034,27.735595238095236,30.59672619047619,31.024686507936508,28.179716553287985,1.671081818835101,75.7208532900204,2.927124177040227,9.57
2008,26,台北區,2180.0,90.83333333333333,172.5919809378697,588.8000000000001,0.0,588.8000000000001,2.232492046553961,38.13,20.59,11.430000000000003,2.024281374664235,28.816395202020203,26.95220346320346,28.15293831168831,32.06435064935065,30.314107142857143,27.815269016697588,1.9852806746119318,76.27546201814059,1.9635649730386575,8.55
2008,26,東區,2.0,0.08333333333333333,0.2697287956233183,1.2000000000000002,0.0,1.2000000000000002,2.125602727633543,35.68,22.53,10.61,2.03844051075158,29.715284391534393,27.386317460317457,28.24857142857143,31.83107142857143,32.31547619047619,29.522108843537417,2.030561106594361,74.08472619047619,2.224998015873016,6.1
2008,26,高屏區,2741.8,114.24166666666667,61.13013856175781,277.79999999999995,36.199999999999996,241.59999999999997,1.589564413470293,34.85,24.7,9.849999999999998,1.2906437579698735,29.05863467261905,27.785452380952382,28.285334821428574,30.554389880952378,30.728749999999998,28.60086734693877,1.273223701195108,80.53695406343844,2.4774909507722005,10.21
2008,27,中區,502.5999999999999,20.941666666666663,50.135554655151765,181.59999999999997,0.0,181.59999999999997,2.150317381879532,34.43,21.33,11.120000000000005,1.9922835152145042,29.040841600529102,27.071055555555557,27.829682539682544,31.692048611111115,31.307485119047623,28.32972222222222,1.977226146303031,72.66956033775053,2.0402758906858125,6.14
2008,27,北區,383.20000000000005,15.966666666666669,24.79022715343368,81.4,0.0,81.4,1.9536955292956284,34.29,22.54,8.739999999999998,1.7728736385977293,28.55244708994709,26.71476587301587,27.637807539682537,30.981369047619047,30.380952380952383,27.954912131519272,1.7597583501230227,74.62202291162326,2.2269945417558734,8.92
2008,27,南區,377.0,15.708333333333334,38.48581801658628,169.0,0.0,169.0,2.1684136624113446,34.66,23.84,8.96,2.002777567514335,29.36638778659612,27.39574074074074,28.31607142857143,32.089444444444446,31.584444444444443,28.550680272108846,1.9884988096769336,73.80100123741252,1.9245179337379232,7.08
2008,27,台北區,289.8,12.075000000000001,32.30177340669381,145.4,0.0,145.4,2.1842193688928178,36.01,20.65,11.279999999999998,2.079153671705165,29.256250064419707,26.863322510822513,28.006136363636365,31.957468820861678,31.529010770975056,28.837560738581146,2.0922873167312237,74.51827082057758,2.105496542723826,7.9
2008,27,東區,39.2,1.6333333333333335,5.593370817445351,26.2,0.0,26.2,2.224709541165612,35.47,24.07,10.34,2.18952240828338,29.720694444444447,27.217809523809525,28.415119047619044,32.260357142857146,32.316785714285714,29.319795918367344,2.1740775267599246,74.86472222222223,1.8271021825396827,6.62
2008,27,高屏區,66.6,2.775,7.913733247528848,38.8,0.0,38.8,1.8015828454032219,36.04,24.61,9.09,1.7357500628932483,30.266636904761906,28.435892857142857,28.954241071428573,32.36176339285714,32.28859375,29.971632653061224,1.724564852224038,74.0502835759867,2.007767019251394,8.15
2008,28,中區,1348.4,56.18333333333334,85.76225817652093,297.79999999999995,0.0,297.79999999999995,2.358958787068032,33.53,13.64,18.42,2.167709825784386,27.618810846560848,25.52726666666667,26.675104166666667,30.750011904761905,29.72389880952381,26.659866780045352,2.113628899877555,77.05948307639676,2.1139326248081756,9.67
2008,28,北區,409.8,17.075,28.64388924891918,75.4,0.0,75.4,2.14750857405035,35.11,22.53,9.620000000000001,2.0082816906494823,27.929108796296294,25.809261904761904,27.065773809523808,30.73219742063492,29.936686507936507,27.18766723356009,1.9844691572008628,75.96730353469627,2.112493829849013,7.45
2008,28,南區,1109.0,46.208333333333336,47.55739705337912,165.0,0.2,164.8,2.2481621605822344,33.82,17.61,13.879999999999999,2.0369268909728384,27.770362654320987,25.627746031746028,26.95734126984127,30.704801587301585,29.682334656084656,26.996009070294782,2.0045049811358293,78.42328266342379,2.096967592592593,8.32
2008,28,台北區,873.6,36.4,85.97200757779548,376.40000000000003,0.0,376.40000000000003,2.052398956907593,35.19,20.1,9.41,1.9075885269986859,28.81140202191988,26.746439909297056,27.87370464852608,31.316788548752836,30.70052976190476,28.311051020408165,1.8510810734531296,74.47310537792977,1.996411896686822,8.49
2008,28,東區,128.0,5.333333333333333,12.630076823982906,47.0,0.0,47.0,2.2401748721006705,33.78,22.92,10.119999999999997,2.077599542270011,28.177301587301585,25.92447619047619,27.315595238095238,31.326071428571428,29.862261904761905,27.51673469387755,2.054641512138474,77.92321428571428,1.870217261904762,6.71
2008,28,高屏區,1862.4,77.60000000000001,63.249925244843254,256.4,2.4000000000000004,253.99999999999997,1.9139914938385243,33.86,23.44,8.77,1.7473225488813626,28.145659722222224,26.336068452380953,27.30261904761905,30.619947916666668,29.87947544642857,27.515331632653066,1.7301404505930167,81.27321754941265,1.9875351097683378,8.45
2008,29,中區,4848.200000000001,202.00833333333335,203.57610245987527,651.4000000000001,9.6,641.8000000000001,1.738105612483779,37.33,21.44,10.34,1.3579278591241597,28.06844097222222,26.74004761904762,26.813035714285714,29.648552579365077,29.64828869047619,27.928976757369615,1.3444308324854366,78.1026250470113,2.9414231927710843,12.78
2008,29,北區,1836.3999999999999,76.51666666666667,116.46316703302516,423.40000000000003,1.5999999999999999,421.8,1.8483312889366115,36.13,21.67,8.91,1.3701521395952092,28.431583167989416,26.949559523809523,27.293333333333333,29.87473214285714,30.083501984126983,28.37198979591837,1.3579716385618608,74.01169917037488,3.3207643669917766,13.93
2008,29,南區,3388.7999999999997,141.2,53.314587285200886,265.4,61.4,203.99999999999997,1.777094497745306,41.34,20.45,15.330000000000002,1.332366070638453,28.01179541446208,26.645168253968258,27.04913492063492,29.53598412698413,29.664055555555553,27.72293575207861,1.3030108745196554,80.5174870218579,2.4129205373406193,12.78
2008,29,台北區,978.6,40.775,43.75613497357927,176.2,0.6000000000000001,175.6,1.894028692656858,36.46,20.27,11.119999999999997,1.578118063649659,29.02903472222222,27.30992857142858,27.92780357142857,30.825866071428575,30.93705059523809,28.769187074829937,1.5529983785818977,74.22359002129497,2.364478790683302,11.76
2008,29,東區,230.2,9.591666666666667,12.715137047823255,53.8,0.2,53.599999999999994,2.0011562040233897,34.94,23.17,11.079999999999998,1.8293049647713013,28.877043650793652,26.779904761904767,27.508333333333333,30.776666666666667,31.127023809523813,28.78591836734694,1.811310156618605,75.23904761904761,2.1637924498746863,5.97
2008,29,高屏區,6792.8,283.03333333333336,180.52281240081945,824.5999999999999,62.199999999999996,762.3999999999999,1.5669206786646361,35.06,17.54,16.14,1.3386374398724203,28.239361979166663,26.94205833333333,27.574375,29.98029464285714,29.810502976190474,27.65338647959183,1.3095926838488974,82.83359871418993,2.3966301512747967,12.88
2008,30,中區,23.2,0.9666666666666667,1.5420671238609405,6.199999999999999,0.0,6.199999999999999,2.159361459532555,37.06,22.12,10.41,2.100728090005267,29.70410962301587,27.49132142857143,28.00139880952381,31.73791666666667,32.570059523809526,29.457789115646257,2.086206718700321,72.48724245851,2.8259480066024842,17.7
2008,30,北區,392.40000000000003,16.35,28.55555987894477,105.6,0.4,105.19999999999999,2.100054862240143,36.77,23.69,10.110000000000003,2.0564848197713936,29.24727678571428,27.118095238095236,27.755357142857147,31.429791666666667,32.024970238095236,28.786241496598638,2.046954949216922,74.1929761904762,3.075540674603174,15.31
2008,30,南區,2.2,0.09166666666666667,0.21247335723857685,0.8,0.0,0.8,1.8242696140286898,34.32,25.68,8.030000000000001,1.7933135015304262,29.646329365079367,27.79844444444445,28.309146825396827,31.463749999999997,32.06015873015873,29.312494331065757,1.7828408216375478,74.4518441265924,2.199420239704084,9.17
2008,30,台北區,693.1999999999999,28.88333333333333,38.137003218563905,177.39999999999998,1.4,175.99999999999997,2.226271883252088,38.76,20.71,11.709999999999997,2.1517955993090623,29.848937996031747,27.657904761904764,28.412386904761906,32.394354166666666,32.55851488095238,29.231994897959186,2.1217255807758324,72.78018649844309,2.4054375267055974,13.82
2008,30,東區,105.60000000000001,4.4,6.383402391120001,22.6,0.0,22.6,2.29307409415689,35.92,24.5,11.020000000000003,2.184278531276801,29.841964285714283,27.47152380952381,28.414761904761903,32.36142857142857,32.47678571428571,29.405374149659867,2.161700956786125,74.36728174603176,2.1153968253968256,10.26
2008,30,高屏區,54.4,2.2666666666666666,3.948215520599331,13.0,0.0,13.0,1.6602398510117395,35.8,25.04,9.450000000000003,1.5754181127437064,30.096307663690478,28.553300595238095,28.917466517857143,31.940755208333336,32.13501488095238,29.65313350340136,1.5647760709529386,75.97970350281288,2.2892117257273505,12.04
2008,31,中區,2027.8,84.49166666666666,87.95878440282804,296.0,3.8000000000000003,292.2,1.8272814355545732,34.25,21.17,9.530000000000005,1.5828176409887058,28.09044146825397,26.50054761904762,26.677599206349207,29.626577380952384,30.26247023809524,27.914467120181406,1.5716256901659875,76.16893704463615,3.0810011620232385,20.42
2008,31,北區,615.6,25.650000000000002,24.291938186764042,88.19999999999999,1.4,86.79999999999998,1.6040170328776984,34.77,22.18,8.550000000000004,1.4837185198306848,27.77846312830688,26.218325396825396,26.547876984126983,29.44282738095238,29.65853174603175,27.570649092970523,1.4755797445606236,78.71545024173349,2.3402841111834096,16.93
2008,31,南區,1757.1999999999998,73.21666666666665,55.10890140887181,202.39999999999995,5.4,196.99999999999994,1.654793546127049,34.11,21.14,8.329999999999998,1.3717539400867902,28.196765873015874,26.929333333333336,26.959920634920636,29.652341269841266,30.050436507936507,27.917845804988662,1.3626114166724412,78.2249007936508,3.3307010582010577,16.87
2008,31,台北區,1860.3999999999999,77.51666666666667,74.89496219585695,275.8,3.0,272.8,1.7365858350575507,36.55,19.83,9.299999999999997,1.6042788758849553,28.66027777777778,26.93324285714285,27.289369047619044,30.309302976190473,30.687586904761904,28.576488095238094,1.5733141782332565,75.3774695427558,2.5867822565068326,15.25
2008,31,東區,554.4000000000001,23.100000000000005,27.916272331197177,101.0,0.4,100.6,1.6889071118952934,33.97,23.35,9.829999999999998,1.6615429611860513,27.89747023809524,25.961396825396825,26.7875,29.681130952380954,29.888313492063492,27.757789115646258,1.624691977641159,82.86366071428571,2.3627380952380954,13.38
2008,31,高屏區,4087.8,170.32500000000002,102.22590180575568,368.0,39.0,329.0,1.3634450403351128,35.25,16.3,12.8,0.9851314978092743,28.6087537202381,27.659303571428573,27.60107142857143,29.457109375,29.876729910714282,28.653418367346937,0.9563105293443955,80.64889553293911,3.1083309177684177,19.0
2008,32,中區,651.5999999999999,27.149999999999995,40.78346851786672,151.6,0.0,151.6,2.1337626190895764,34.78,22.46,9.850000000000001,1.979212509244876,28.04976355820106,26.134682539682537,26.910119047619045,30.701765873015876,30.381736111111113,27.220918367346943,1.9669762078997188,77.03273733872773,1.9654448499573203,6.74
2008,32,北區,85.4,3.5583333333333336,6.964501084953526,23.8,0.0,23.8,2.060004047070052,36.62,21.95,9.430000000000003,1.971644641929388,28.536270667989417,26.441119047619043,27.18482142857143,30.858184523809523,30.967817460317463,28.088801020408166,1.9569375475771842,72.65072366848345,2.168835759705489,10.94
2008,32,南區,999.0,41.625,79.0905548694989,293.4,0.0,293.4,2.179482682224693,33.82,23.93,8.809999999999999,2.001669916330834,27.7653516313933,25.999809523809528,26.91361111111111,30.61626984126984,29.926593915343915,26.649070294784586,1.990968478008864,78.78258821897936,1.708598310291859,6.03
2008,32,台北區,160.8,6.7,14.047620872372411,56.0,0.0,56.0,1.8299922116456493,35.15,19.45,8.93,1.764359294045026,29.098178075396827,27.35852142857143,28.143163690476193,31.42484226190476,31.106660714285713,28.409285714285712,1.7433671854578867,70.4752200064483,2.618621427384513,7.71
2008,32,東區,520.0,21.666666666666668,23.734009109415062,93.8,0.2,93.6,1.9711894680897082,33.38,22.58,10.119999999999997,1.8358676071024396,27.243865740740745,25.429063492063488,26.166309523809524,29.773511904761904,29.199821428571425,26.59269841269841,1.8184922808020567,82.4609007936508,1.7815029761904764,4.69
2008,32,高屏區,1274.8000000000002,53.116666666666674,64.72609625361231,200.20000000000002,1.4,198.8,1.8110375806172325,33.98,23.32,9.300000000000004,1.5499175952474564,27.948800843253967,26.583505952380953,27.034933035714285,30.12074776785714,29.65352306547619,27.230982142857147,1.533744535836486,81.30311113975176,2.0089216720779217,10.51
2008,33,中區,161.0,6.708333333333333,15.353116569797713,59.800000000000004,0.0,59.800000000000004,2.109625879791688,35.06,22.02,10.389999999999997,2.04639358094396,28.97335730820106,26.843678571428576,27.35236111111111,31.35172123015873,31.49339781746032,28.621751700680274,2.034096888167322,73.22860288715839,2.385199578803017,7.21
2008,33,北區,22.4,0.9333333333333332,2.867913446433118,10.6,0.0,10.6,1.9736169717809737,35.87,23.01,8.889999999999997,1.9178843116664697,29.177609953703705,27.17863492063492,27.77953869047619,31.625595238095237,31.399494047619047,28.73585034013605,1.909413968892714,71.92109934074277,2.6532183831143388,8.31
2008,33,南區,122.60000000000001,5.108333333333333,11.672335061893206,54.400000000000006,0.0,54.400000000000006,2.040425401272638,35.22,24.87,9.080000000000002,1.9798365928669328,29.000121693121695,26.89201164021164,27.608044973544974,31.217605820105817,31.611000661375662,28.5423223733938,1.9680430116106624,74.861982383037,2.1266581394323993,8.35
2008,33,台北區,871.8,36.324999999999996,67.70950257630338,270.8,0.0,270.8,2.2324269968870425,37.51,20.44,10.869999999999997,2.023962270660234,29.29799107142857,27.25068571428571,28.070857142857143,32.17423214285715,31.32653571428571,28.65883673469387,1.9924297473876686,73.73043859649123,2.025094537815126,7.9
2008,33,東區,80.19999999999999,3.3416666666666663,7.338636093317677,31.0,0.0,31.0,2.2477355784224766,36.65,23.3,12.290000000000003,2.1671579358115545,28.86015873015873,26.438666666666666,27.159404761904764,31.21595238095238,31.503928571428574,28.704761904761906,2.146687594010261,76.21845238095239,1.8269444444444443,6.51
2008,33,高屏區,454.19999999999993,18.924999999999997,18.77054237014917,82.2,0.0,82.2,1.7185157893625178,34.56,24.59,8.79,1.5912220938674895,29.121320064484127,27.378732142857142,27.937150297619045,30.98109002976191,31.077782738095237,28.86198979591837,1.5790405064412625,78.3947509542822,2.0415478536572285,15.57
2008,34,中區,168.0,7.0,9.314224745446916,30.8,0.0,30.8,2.1348751546772853,35.72,22.42,10.089999999999996,2.0477345018213597,29.301815476190473,27.273071428571427,27.732410714285717,31.628005952380953,31.964672619047615,28.79683673469388,2.0376064917531655,73.1611507936508,2.396773283610633,9.9
2008,34,北區,7.2,0.3,0.8172062695283986,3.4,0.0,3.4,2.0519217025263408,37.93,23.01,10.18,1.9865949280996587,29.628718584656085,27.639499999999998,28.195089285714285,32.04829861111111,32.049811507936504,29.102706916099773,1.9768624210219317,71.4464300655001,2.312515705971389,9.73
2008,34,南區,370.2,15.424999999999999,20.80470787022056,89.2,0.0,89.2,2.1924187081118394,35.25,23.58,9.519999999999996,2.0568617154920306,29.071413139329806,27.023910052910054,27.904219576719576,31.666977513227515,31.55707671957672,28.29732426303855,2.047309582335094,75.30843701996928,2.131510283324799,10.12
2008,34,台北區,658.4,27.433333333333334,55.55956198114085,191.79999999999998,0.0,191.79999999999998,2.15985680735809,36.49,20.62,9.43,2.006737793627694,29.57920138888889,27.516716666666667,28.299541666666663,32.29583928571429,31.66496726190476,29.039408163265307,1.9788009991965445,72.20765827143036,2.1937092175346162,7.86
2008,34,東區,28.6,1.1916666666666667,2.801539431884869,13.2,0.0,13.2,2.1814139826248637,35.15,23.29,10.780000000000001,2.1144874953040524,29.247876984126986,26.944761904761908,27.768214285714286,31.68488095238095,31.781309523809522,28.89823129251701,2.0972997525812076,75.43329365079366,2.354265873015873,7.41
2008,34,高屏區,466.79999999999995,19.45,27.131515446704825,100.6,0.4,100.19999999999999,1.877347580199268,35.73,24.03,8.950000000000003,1.6612788819795807,29.63632502480159,27.999624999999998,28.81345610119048,31.83450892857143,31.54748511904762,28.927410714285713,1.647029376785907,75.78555615883742,2.175006036474786,9.62
2008,35,中區,19.6,0.8166666666666668,2.0514399326086665,8.0,0.0,8.0,1.9043183749243544,34.71,22.38,10.869999999999997,1.8708655366594502,29.008247354497353,27.151496031746035,27.399846230158733,31.027470238095237,31.505595238095232,28.672687074829927,1.8626094257219104,74.53790190524,2.0449998804742786,6.94
2008,35,北區,3.4000000000000004,0.1416666666666667,0.41902232654707977,1.8,0.0,1.8,1.9085736555458102,35.6,22.44,10.580000000000002,1.8644236446620024,28.92411292989418,26.970472222222224,27.413953373015868,30.975654761904764,31.355193452380956,28.621020408163265,1.855983942096837,73.71425983696692,2.151772865270606,7.08
2008,35,南區,19.4,0.8083333333333332,2.761523943903732,13.2,0.0,13.2,1.8729919432222404,34.85,24.79,8.809999999999999,1.8373579642857167,29.00113095238095,27.192095238095238,27.516269841269843,31.130753968253966,31.354999999999997,28.57979591836735,1.826816599903527,75.67972542242704,1.6453081797235025,5.51
2008,35,台北區,73.39999999999999,3.058333333333333,7.448251424016398,29.799999999999997,0.0,29.799999999999997,2.1286584271745292,36.59,20.64,10.48,2.0749084788990535,29.359166666666667,27.155895238095233,27.783860119047617,31.72002380952381,31.940660714285713,29.008906462585035,2.045516990172942,71.97014704671696,2.058236137385564,8.67
2008,35,東區,4.0,0.16666666666666666,0.65585434933088,3.2,0.0,3.2,2.0930470699574233,35.52,24.16,10.420000000000002,2.045574178320297,29.22859126984127,27.047428571428572,27.59845238095238,31.596071428571427,31.648452380952378,28.98244897959184,2.025614829825347,76.08845238095238,1.94468253968254,6.39
2008,35,高屏區,177.00000000000003,7.375000000000001,20.734538503581938,97.60000000000001,0.0,97.60000000000001,1.6204160937661303,35.19,24.47,8.739999999999998,1.5414941684578674,29.417366071428575,27.91847321428571,28.19644345238095,31.347834821428567,31.258058035714285,29.030724914965987,1.5274579316213714,76.8092880603818,1.8321067272629774,8.66
2008,36,中區,645.6000000000001,26.900000000000006,40.313812499698784,168.4,0.0,168.4,2.162412878896964,35.01,21.34,11.189999999999998,1.9636267878500986,27.858142361111117,25.904023809523814,26.297281746031747,30.344875992063496,30.194642857142856,27.389727891156465,1.9462537367759136,76.2686535427424,1.7616386378848725,6.25
2008,36,北區,699.6,29.150000000000002,42.3329350660257,196.2,0.0,196.2,2.00116128715523,35.47,21.17,10.18,1.7097583439580915,27.221843584656085,25.59413492063492,25.981860119047617,29.482886904761905,29.198839285714286,26.671318027210884,1.6987916836803434,77.49551159341199,1.8472337841493733,9.17
2008,36,南區,399.6,16.650000000000002,20.751972143053944,71.2,0.0,71.2,2.1933552610886644,35.47,22.89,12.420000000000002,2.0206615505751846,27.918302910052905,25.991232804232805,26.556514550264552,30.532030423280425,30.368805555555554,27.179100529100527,2.005309275048594,76.92994766878195,1.5893038295434512,5.56
